dry_run,section,title,url,page_type,action
False,topic_replacement,"Mnuchin Warned by Japan, Germany as G-20 Sees New Economic Order",https://www.cigionline.org/articles/mnuchin-warned-japan-germany-g-20-sees-new-economic-order/,ArticlePage,add latter and remove former
False,topic_replacement,Morneau’s Big Challenge: IMF Reform and the Reluctant Hegemon,https://www.cigionline.org/articles/morneaus-big-challenge-imf-reform-and-reluctant-hegemon/,ArticlePage,add latter and remove former
False,topic_replacement,Moving on with or without Washington,https://www.cigionline.org/articles/moving-or-without-washington/,ArticlePage,add latter and remove former
False,topic_replacement,Multilateralism in 2017,https://www.cigionline.org/articles/multilateralism-2017/,ArticlePage,add latter and remove former
False,topic_replacement,National Perspectives on Global Leadership During the Cannes G20,https://www.cigionline.org/publications/national-perspectives-global-leadership-during-cannes-g20/,PublicationPage,add latter and remove former
False,topic_replacement,National Perspectives on Global Leadership During the Los Cabos G20 Summit,https://www.cigionline.org/publications/national-perspectives-global-leadership-during-los-cabos-g20-summit/,PublicationPage,add latter and remove former
False,topic_replacement,"New Report Praises Canada’s Efforts to Combat Election Interference, but Warns Important Gaps Remain",https://www.cigionline.org/articles/new-report-praises-canadas-efforts-combat-election-interference-warns-important-gaps/,ArticlePage,add latter and remove former
False,topic_replacement,New Thinking and the New G20,https://www.cigionline.org/articles/new-thinking-and-new-g20/,ArticlePage,add latter and remove former
False,topic_replacement,Next Steps for the G20: Turkey 2015,https://www.cigionline.org/publications/next-steps-g20-turkey-2015/,PublicationPage,add latter and remove former
False,topic_replacement,No “Back to Normal” for the WHO,https://www.cigionline.org/articles/no-back-normal-who/,ArticlePage,add latter and remove former
False,topic_replacement,No Leadership or Coordination among G20 on COVID-19: CIGI,https://www.cigionline.org/articles/no-leadership-or-coordination-among-g20-covid-19-cigi/,ArticlePage,add latter and remove former
False,topic_replacement,No Longer Optional: The G20 and Financing Sustainable Development,https://www.cigionline.org/articles/no-longer-optional-g20-and-financing-sustainable-development/,ArticlePage,add latter and remove former
False,topic_replacement,No ‘Sputnik Moment’ for the G20 in Shanghai,https://www.cigionline.org/articles/no-sputnik-moment-g20-shanghai/,ArticlePage,add latter and remove former
False,topic_replacement,Nothing But Blue Skies?,https://www.cigionline.org/articles/nothing-blue-skies/,ArticlePage,add latter and remove former
False,topic_replacement,NPGL Soundings Series: Summitry and Public Perceptions,https://www.cigionline.org/publications/npgl-soundings-series-summitry-and-public-perceptions-0/,PublicationPage,add latter and remove former
False,topic_replacement,On Advancing Global AI Governance,https://www.cigionline.org/articles/on-advancing-global-ai-governance/,ArticlePage,add latter and remove former
False,topic_replacement,"On Maritime Security, G7 Leaders Pivot Toward International Law",https://www.cigionline.org/articles/maritime-security-g7-leaders-pivot-toward-international-law/,ArticlePage,add latter and remove former
False,topic_replacement,‘Pace’ can be critical to policy innovation ,https://www.cigionline.org/articles/pace-can-be-critical-policy-innovation/,ArticlePage,add latter and remove former
False,topic_replacement,Paris massacre dominates agenda at G20 summit in Turkey ,https://www.cigionline.org/articles/paris-massacre-dominates-agenda-g20-summit-turkey/,ArticlePage,add latter and remove former
False,topic_replacement,Perspectives on the G20: The Los Cabos Summit and Beyond,https://www.cigionline.org/publications/perspectives-g20-los-cabos-summit-and-beyond/,PublicationPage,add latter and remove former
False,topic_replacement,Plan B at the IMF,https://www.cigionline.org/multimedia/plan-b-imf/,MultimediaPage,add latter and remove former
False,topic_replacement,Power Shift and Renminbi Internationalization: Recommendations for the G20,https://www.cigionline.org/publications/power-shift-and-renminbi-internationalization-recommendations-g20/,PublicationPage,add latter and remove former
False,topic_replacement,Pre-G20 Economic Growth Panel,https://www.cigionline.org/multimedia/pre-g20-economic-growth-panel-0/,MultimediaPage,add latter and remove former
False,topic_replacement,Prescriptions for the G20: The Cannes Summit and Beyond,https://www.cigionline.org/publications/prescriptions-g20-cannes-summit-and-beyond/,PublicationPage,add latter and remove former
False,topic_replacement,Press Conference: How to Judge the G20,https://www.cigionline.org/multimedia/press-conference-how-judge-g20/,MultimediaPage,add latter and remove former
False,topic_replacement,"Press Conference: Outcomes of the Think 20 (T20) Meeting Ottawa, Canada",https://www.cigionline.org/multimedia/press-conference-outcomes-think-20-t20-meeting-ottawa-canada/,MultimediaPage,add latter and remove former
False,topic_replacement,Priorities for the G20: The St. Petersburg Summit and Beyond,https://www.cigionline.org/publications/priorities-g20-st-petersburg-summit-and-beyond/,PublicationPage,add latter and remove former
False,topic_replacement,Prioritizing International Monetary and Financial Cooperation for the G20: Views from the T20,https://www.cigionline.org/publications/prioritizing-international-monetary-and-financial-cooperation-g20-views-t20/,PublicationPage,add latter and remove former
False,topic_replacement,Prospects for Global Re-Balancing and the Future of Economic Cooperation,https://www.cigionline.org/articles/prospects-global-re-balancing-and-future-economic-cooperation/,ArticlePage,add latter and remove former
False,topic_replacement,Reaching Canada's G7 Summit,https://www.cigionline.org/articles/reaching-canadas-g7-summit/,ArticlePage,add latter and remove former
False,topic_replacement,"Reforming the Global Architecture of Financial Regulation – the G20, the IMF and the FSB",https://www.cigionline.org/multimedia/reforming-global-architecture-financial-regulation-g20-imf-and-fsb/,MultimediaPage,add latter and remove former
False,topic_replacement,"Reforming the Global Architecture of Financial Regulation:  The G20, the IMF and the FSB",https://www.cigionline.org/publications/reforming-global-architecture-financial-regulation-g20-imf-and-fsb-0/,PublicationPage,add latter and remove former
False,topic_replacement,Resurrecting Globalization in the Upcoming G20 ,https://www.cigionline.org/articles/resurrecting-globalization-upcoming-g20/,ArticlePage,add latter and remove former
False,topic_replacement,Robust Digital Governance Frameworks in Africa,https://www.cigionline.org/publications/robust-digital-governance-frameworks-in-africa/,PublicationPage,add latter and remove former
False,topic_replacement,Rohinton Medhora Looks Ahead to the G7 Summit,https://www.cigionline.org/articles/rohinton-medhora-looks-ahead-g7-summit/,ArticlePage,add latter and remove former
False,topic_replacement,Ruling Capital: Emerging Markets and the Reregulation of Global Finance,https://www.cigionline.org/multimedia/ruling-capital-emerging-markets-and-reregulation-global-finance/,MultimediaPage,remove former only
False,topic_replacement,Russia's Defeatist Strategy,https://www.cigionline.org/multimedia/russias-defeatist-strategy/,MultimediaPage,add latter and remove former
False,topic_replacement,Saudi Arabia no longer is the forgotten member of the G20,https://www.cigionline.org/articles/saudi-arabia-no-longer-forgotten-member-g20/,ArticlePage,add latter and remove former
False,topic_replacement,Second Global Think Tank Virtual Town Hall: From Solidarity to Saving Lives and Livelihoods ,https://www.cigionline.org/events/second-global-think-tank-virtual-town-hall-solidarity-saving-lives-and-livelihoods/,EventPage,add latter and remove former
False,topic_replacement,Security Issues Threaten Global Economy ,https://www.cigionline.org/articles/security-issues-threaten-global-economy/,ArticlePage,add latter and remove former
False,topic_replacement,Seductive setting for G20 summit ,https://www.cigionline.org/articles/seductive-setting-g20-summit/,ArticlePage,add latter and remove former
False,topic_replacement,Shanghai Institute for International Studies (SIIS) – T20 Conference: MDBs and the G20 Development Agenda,https://www.cigionline.org/events/shanghai-institute-international-studies-siis-t20-conference-mdbs-and-g20-development-agenda/,EventPage,add latter and remove former
False,topic_replacement,Shifting Gear: Reshaping the G20 and Addressing the Global Growth Challenge,https://www.cigionline.org/multimedia/shifting-gear-reshaping-g20-and-addressing-global-growth-challenge/,MultimediaPage,add latter and remove former
False,topic_replacement,Should Climate Finance Be Integrated Into the G20 Agenda?,https://www.cigionline.org/publications/should-climate-finance-be-integrated-g20-agenda/,PublicationPage,add latter and remove former
False,topic_replacement,Should the G20 Be Downsized?,https://www.cigionline.org/articles/should-g20-be-downsized/,ArticlePage,add latter and remove former
False,topic_replacement,Small states are trying to shake up the global system ,https://www.cigionline.org/articles/small-states-are-trying-shake-global-system/,ArticlePage,add latter and remove former
False,topic_replacement,Special Report: Preventing Crises and Promoting Economic Growth,https://www.cigionline.org/publications/special-report-preventing-crises-and-promoting-economic-growth/,PublicationPage,add latter and remove former
False,topic_replacement,Strains on Display in Hamburg Reflect Diverging Paths,https://www.cigionline.org/articles/strains-display-hamburg-reflect-diverging-paths/,ArticlePage,add latter and remove former
False,topic_replacement,Strengthening the Multilateral Institutions: A G20 Priority,https://www.cigionline.org/publications/strengthening-multilateral-institutions-g20-priority/,PublicationPage,add latter and remove former
False,topic_replacement,Strengthening the Multilateral Institutions: A G20 Priority,https://www.cigionline.org/publications/strengthening-multilateral-institutions-g20-priority-0/,PublicationPage,add latter and remove former
